STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,8153116,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHL,Chile,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,743532,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHL,Chile,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,743532,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FLK,Falkland Islands (Malvinas),A,Annual,LAND,Land area,KM2,Square kilometres,2021,,12170,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FLK,Falkland Islands (Malvinas),A,Annual,LAND,Land area,KM2,Square kilometres,2022,,12170,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,2369.333,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,2312.011,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHL,Chile,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,183336.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHL,Chile,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,184565.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VEN,Venezuela,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,912050,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VEN,Venezuela,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,912050,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GLP,Guadeloupe,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1630,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GLP,Guadeloupe,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,1630,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,16376870,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,16376870,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRT,Portugal,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,33120,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRT,Portugal,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,33120,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CIV,Côte d’Ivoire,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,27238.27,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CIV,Côte d’Ivoire,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,26109.39,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MCO,Monaco,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,2.084,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MCO,Monaco,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,2.084,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GHA,Ghana,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,238533,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GHA,Ghana,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,238533,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AFG,Afghanistan,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,12084.4,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AFG,Afghanistan,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,12084.4,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COG,Congo,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,341500,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COG,Congo,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,341500,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGD,Bangladesh,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,130170,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGD,Bangladesh,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,130170,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLV,El Salvador,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,20720,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLV,El Salvador,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,20720,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRB,Barbados,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,63,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRB,Barbados,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,63,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHR,Bahrain,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,7.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHR,Bahrain,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,7.4,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBN,Lebanon,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,10230,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBN,Lebanon,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,10230,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BIH,Bosnia and Herzegovina,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,51200,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BIH,Bosnia and Herzegovina,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,51200,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLT,Malta,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,4.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLT,Malta,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,4.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,42750,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,42730,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,89318,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,89318,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VIR,United States Virgin Islands,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,200.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VIR,United States Virgin Islands,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,202.1,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AUS,Australia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,7741220,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AUS,Australia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,7741220,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FSM,Micronesia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FSM,Micronesia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,700,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,62230,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,62230,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,URY,Uruguay,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,20520,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,URY,Uruguay,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,20730,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PCN,Pitcairn,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,35,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PCN,Pitcairn,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,35,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ETH,Ethiopia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,1128571,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ETH,Ethiopia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,1128571,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,2381741,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,2381741,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUV,Tuvalu,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,30,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUV,Tuvalu,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,30,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIN,Guinea,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,61490,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIN,Guinea,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,61090,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZAF,South Africa,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,170136.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZAF,South Africa,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,169772.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AIA,Anguilla,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,55,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AIA,Anguilla,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,55,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,140,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,140,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,19583.33,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,19681.11,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,58.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,58.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWE,Sweden,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,528860,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWE,Sweden,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,528860,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWZ,Eswatini,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,17360,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWZ,Eswatini,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,17360,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ISL,Iceland,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,520,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ISL,Iceland,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,526.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KHM,Cambodia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,181040,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KHM,Cambodia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,181040,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRD,Grenada,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,340,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRD,Grenada,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,340,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MEX,Mexico,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,655643.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MEX,Mexico,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,654365.5,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRK,Democratic People’s Republic of Korea,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,120540,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRK,Democratic People’s Republic of Korea,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,120540,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TZA,Tanzania,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,947300,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TZA,Tanzania,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,947300,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,230800,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,230800,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NER,Niger,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1267000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NER,Niger,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,1267000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARG,Argentina,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2780400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARG,Argentina,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,2780400,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,248360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,248360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRC,Greece,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,128900,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRC,Greece,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,128900,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,165610,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,165265,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,499733.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,499713.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COL,Colombia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1140619,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COL,Colombia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,1140619,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CUW,Curaçao,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,0.7,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CUW,Curaçao,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,0.7,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ALB,Albania,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,27400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ALB,Albania,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,27400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAK,Pakistan,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,770880,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAK,Pakistan,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,770880,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYT,Mayotte,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,366.26,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYT,Mayotte,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,366.26,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,256370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,256370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,300000,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,300000,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MMR,Myanmar,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,676590,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MMR,Myanmar,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,676590,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,POL,Poland,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,306100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,POL,Poland,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,306090,,A,Normal value,0,Units,1,One
